Country,Commodity,Price_STD
North Eastern,Cowpea leaves,
North Eastern,Cowpeas,22.22675760642072
North Eastern,Cowpeas (dry),0.34351936707492275
North Eastern,Kale,9.594754308495062
North Eastern,Maize,0.08818556955574505
North Eastern,Maize (white),0.15599420927218222
North Eastern,"Maize (white, dry)",21.404334510114897
North Eastern,Maize flour,0.10078846251553403
North Eastern,Maize flour (white),0.1189837924136849
North Eastern,Meat (beef),1.3099816499008385
North Eastern,Meat (camel),0.6157372721511595
North Eastern,Meat (goat),0.7570807206039923
North Eastern,Milk (UHT),0.12365751275733199
North Eastern,"Milk (camel, fresh)",0.305420636708942
North Eastern,"Milk (cow, fresh)",0.3922371731491038
North Eastern,"Milk (cow, pasteurized)",0.3554764869348362
North Eastern,Millet (finger),3.5648380047345753
North Eastern,Oil (vegetable),0.24804822405318416
North Eastern,"Oil (vegetable, fortified)",0.31518449258777964
North Eastern,Onions (dry),2.0116940671006227
North Eastern,Pigeon peas (dry),0.3747665940288703
North Eastern,Potatoes (Irish),0.16575174282233132
North Eastern,"Potatoes (Irish, red)",9.070841819577137
North Eastern,"Potatoes (Irish, white)",8.148500315855948
North Eastern,Rice,0.11449162181996234
North Eastern,Rice (aromatic),28.49291539862173
North Eastern,"Rice (imported, Pakistan)",6.243809734448995
North Eastern,Salt,0.045224911150116835
North Eastern,Sorghum,0.3172526770316428
North Eastern,Sorghum (red),4.877081037305456
North Eastern,Sorghum (white),4.415444634773638
North Eastern,Spinach,0.317992213142158
North Eastern,Sugar,0.1500029455117972
North Eastern,Tomatoes,10.629324620010014
North Eastern,Wheat flour,0.09868097022373418
North Kordofan,"Beans (fava, egyptian)",3.40076328330728
North Kordofan,Meat (beef),7.329627806415072
North Kordofan,Meat (goat),8.579130789676945
North Kordofan,Milk (powder),10.600440768941507
North Kordofan,Millet,36.99979260529913
North Kordofan,Oil (vegetable),3.989167486964823
North Kordofan,Onions,1.4422020430965452
North Kordofan,Salt (iodised),1.9433384920494037
North Kordofan,Sorghum,2.2266393301940295
North Kordofan,Sorghum (food aid),3.167063383671138
North Kordofan,Sorghum (white),23.052209120141466
North Kordofan,Sugar,1.8743536039298028
North Kordofan,Tomatoes (dried),3.634728700642281
North Kordofan,Wheat,0.4280651423345182
North Kordofan,Wheat flour,1.2922431302554127
North Western,Bananas,0.10120352369907744
North Western,Beans,0.4881159112927409
North Western,Beans (fava),0.3271608981017647
North Western,Beans (mung),0.6718850217125368
North Western,Cabbage,0.3934193680690397
North Western,Carrots,0.8317248534726239
North Western,Cassava,0.09808763723967605
North Western,Cassava leaves,0.11282024350115699
North Western,Cassava meal (gari),0.23901029121235276
North Western,"Chili (red, dry raw)",1.420542620358187
North Western,Coconut,0.12645541935751958
North Western,Cowpeas,0.32593052193405453
North Western,"Cowpeas (whole, average)",0.5679073053615292
North Western,Eggplants,0.336127748563009
North Western,Eggs,0.02489958716512763
North Western,Fish (bonga),2.667682979730012
North Western,"Fish (dry, katta)",0.7496630575084788
North Western,"Fish (dry, sprats)",0.3354011226031873
North Western,Fish (goldstripe sardinella),0.48975635130531214
North Western,Fish (herring),1.0184566599782083
North Western,Fish (jack),0.8930477749584335
North Western,Fish (sail fish),0.6283296821606686
North Western,Fish (skipjack tuna),0.9484113203847961
North Western,Fish (trenched sardinella),0.6550167171659819
North Western,Fish (yellowfin tuna),1.2766582282992023
North Western,Fuel (diesel),0.04498365716307099
North Western,Fuel (petrol-gasoline),0.047140452079103175
North Western,Groundnuts (shelled),0.19175290822500157
North Western,Lentils,0.050791866126342435
North Western,Maize,0.5108814295759334
North Western,Meat (beef),1.4152864207171767
North Western,"Meat (chicken, broiler)",0.3907084662380144
North Western,Oil (palm),0.24184458742151205
North Western,Oil (vegetable),0.29441788288719745
North Western,Okra (fresh),1.3341040591172022
North Western,Onions,0.5054250125483498
North Western,Onions (imported),0.4363019829084612
North Western,Onions (red),0.14855855026602427
North Western,"Onions (red, imported)",0.19909168742064554
North Western,"Onions (red, local)",0.2690893734599916
North Western,Papaya,0.1518450365137815
North Western,Peppers (green),1.4491088988721703
North Western,Pigeon peas,0.19694330077314726
North Western,Pineapples,0.4296587906031081
North Western,Potato Leaves,0.055369301003993954
North Western,Potatoes (imported),0.08205487231355237
North Western,Potatoes (local),0.12546336200719932
North Western,Pumpkin,0.2101116729595755
North Western,Rice (imported),0.14962773648012515
North Western,Rice (local),0.1699828964081058
North Western,Rice (long grain),0.07191603148405498
North Western,Rice (medium grain),0.05086335365802764
North Western,Rice (white),0.06368322476735211
North Western,Salt,0.17222737560435342
North Western,Snake gourd,0.20898200463405836
North Western,Sugar,0.2468629031523867
North Western,Sweet potatoes,0.1519734588781535
North Western,Tomatoes,0.6351978384691334
North Western,Wheat flour,0.03776050906335835
North-East,Beans (black),3.1864750934468598
North-East,Beans (red),4.214695779357971
North-East,Maize meal (imported),0.07872512171857589
North-East,Maize meal (local),0.8494736444806501
North-East,"Oil (vegetable, imported)",3.67211484288752
North-East,Pasta,0.20151854970992863
North-East,Rice (imported),0.04745925570824884
North-East,Rice (local),0.7071067811865476
North-East,Rice (tchako),0.6699113259745574
North-East,Sorghum,1.1518692882193082
North-East,Sugar (white),1.705747113526955
North-East,Wheat flour (imported),0.9907775948571549
North-West,Beans (black),1.3320933169768372
North-West,Beans (red),2.170241900626661
North-West,Maize meal (local),0.9149509421299019
North-West,"Oil (vegetable, imported)",2.901795691609956
North-West,Pasta,0.10912844846711689
North-West,Rice (local),1.341406833613551
North-West,Rice (tchako),0.7016580637757528
North-West,Sorghum,1.3905748410863747
North-West,Sugar (white),2.2940113068903023
North-West,Wheat flour (imported),0.6944964182686932
North-Western,Bananas,0.18476819454193327
North-Western,Beans,0.359796650489731
North-Western,Beans (dry),0.6180995353020847
North-Western,Cassava meal,0.37991568738329073
North-Western,Eggs,0.35829701717931906
North-Western,Fish (dry),1.991937319725268
North-Western,"Fish (dry, bream)",3.3680403419022245
North-Western,Fish (fresh),0.813294087478369
North-Western,Fish (kapenta),0.39946460380986154
North-Western,Groundnuts (shelled),0.6672675289993993
North-Western,Maize (white),1.9600523618583678
North-Western,Maize meal,0.07652886165798278
North-Western,"Maize meal (white, breakfast)",4.771019685738604
North-Western,"Maize meal (white, roller)",4.319983110432918
North-Western,"Meat (mixed, cut)",0.504696354540413
North-Western,Milk (fresh),0.07093673029139064
North-Western,Millet,0.29074534758591947
North-Western,"Oil (cooking, imported)",0.11946779919092335
North-Western,"Oil (cooking, local)",1.6896724721881928
North-Western,Rape leaves,0.19339802827224767
North-Western,Rice,0.19659038068475723
North-Western,Rice (local),0.3304123441826132
North-Western,Salt,0.3500223939229822
North-Western,Sorghum,0.39152874978060287
North-Western,Soy Chunks,0.038812195952069604
North-Western,Sugar,0.1273050756194781
North-Western,Sweet potatoes,0.06626481450231066
Northern,Apples (tahitian),0.26240553855943416
Northern,Bananas,0.3000136254262888
Northern,Beans,0.6526469278425818
Northern,Beans (dry),0.38806309887859836
Northern,Beans (fava),0.42853213680567215
Northern,"Beans (fava, egyptian)",3.282464551127973
Northern,Beans (long),1.1477273348176906
Northern,Beans (mung),0.686612507782217
Northern,Cabbage,0.382506087972345
Northern,Cabbage (chinese),0.5887480296563568
Northern,Cabbage (english),1.1167938804580597
Northern,Cabbage (slippery),0.3071063101179878
Northern,Carrots,0.898093758842806
Northern,Cassava,0.21202983099749928
Northern,Cassava leaves,0.13829113984369257
Northern,Cassava meal,0.4802895790147283
Northern,Cassava meal (gari),0.2870472401330112
Northern,Chili (Jungli),3.6455431694056237
Northern,Chili (bongo),2.1422375259636963
Northern,Chili (green),
Northern,"Chili (red, dry raw)",1.4509967890542625
Northern,Cocoa,
Northern,Coconut,0.13742592089771866
Northern,Cowpeas,0.5490914762363028
Northern,"Cowpeas (whole, average)",0.4308128161924411
Northern,Cucumbers,0.33424256671853364
Northern,Eggplants,0.45353917061428783
Northern,Eggs,1.5937488391108656
Northern,Fish (bonga),2.3885143433917517
Northern,"Fish (dry, bream)",4.478984836019242
Northern,"Fish (dry, katta)",0.9179062098013122
Northern,"Fish (dry, sprats)",0.34424918474044014
Northern,Fish (goldstripe sardinella),0.42521227618476687
Northern,Fish (herring),1.5675608982783797
Northern,Fish (jack),0.8246131995627881
Northern,Fish (sail fish),0.5945179637280966
Northern,Fish (skipjack tuna),0.5101597145629341
Northern,Fish (trenched sardinella),0.6662310423639708
Northern,Fish (yellowfin tuna),0.9682270440712593
Northern,Fuel (diesel),0.044210241511955746
Northern,Fuel (petrol-gasoline),0.0478940953251557
Northern,Ginger,1.0082451752095487
Northern,Groundnuts (shelled),0.5175865195124909
Northern,Honey,4.762964762974143
Northern,Kumquat,0.9170772973041963
Northern,Lemons,0.556565281239049
Northern,Lentils,0.041405390599007434
Northern,Lettuce,1.9490636213320487
Northern,Limes,4.897900102157482
Northern,Maize,0.39577802151295116
Northern,Maize (white),1.5299771080387685
Northern,"Maize meal (white, breakfast)",4.062375648969611
Northern,"Maize meal (white, roller)",3.232189560421442
Northern,Meat (beef),4.030525115439968
Northern,"Meat (chicken, broiler)",0.5344820846177625
Northern,Meat (goat),14.833466484310957
Northern,"Meat (mixed, cut)",0.38677388558941433
Northern,Milk (fresh),0.07458819405784306
Northern,Milk (powder),9.24376591727275
Northern,Millet,4.294433030303282
Northern,"Oil (cooking, imported)",0.17183048893828373
Northern,"Oil (cooking, local)",0.8272159052183136
Northern,Oil (palm),0.25655457514689756
Northern,Oil (vegetable),2.3887914916584423
Northern,Okra,0.7919577910830494
Northern,Okra (fresh),1.2820127622957094
Northern,Onions,0.5920038822209918
Northern,Onions (imported),0.38971633374169834
Northern,Onions (red),0.23947160810906729
Northern,"Onions (red, imported)",0.34595678568424637
Northern,"Onions (red, local)",0.24581725707550284
Northern,Onions (spring),6.9678569158673165
Northern,Oranges,0.14153915830374772
Northern,Papaya,0.15919598299513998
Northern,Peppers (green),0.5657375051480877
Northern,Peppers (sweet),
Northern,Pigeon peas,0.20731776520689363
Northern,Pineapples,0.4646963346136501
Northern,Plantains,0.3993781624809582
Northern,Potato Leaves,0.08368127088195262
Northern,Potatoes (imported),0.08811550386051262
Northern,Potatoes (local),0.2136915282926988
Northern,Pumpkin,0.20428551160554184
Northern,Rape leaves,0.5719827377222604
Northern,Rice (imported),0.15170106361057722
Northern,Rice (local),0.36450836137255405
Northern,Rice (long grain),0.052069077303028906
Northern,Rice (medium grain),0.06700576487804027
Northern,Rice (red nadu),0.21907792196616072
Northern,Rice (white),0.05160341159179389
Northern,Salt,0.22834093228665692
Northern,Salt (iodised),0.42595068602844693
Northern,Snake gourd,0.25911105272602264
Northern,Sorghum,3.3742132172055803
Northern,Sorghum (food aid),3.2231009912815325
Northern,Sorghum (white),27.046197482779288
Northern,Sugar,0.820119496393694
Northern,Sweet potatoes,0.3793626326437394
Northern,Tamarind,4.179497577460717
Northern,Taro,0.2898440672729621
Northern,Taro leaves,0.7422383506871423
Northern,Tomatoes,0.89195648635262
Northern,Tomatoes (dried),5.2267153819784875
Northern,Wheat,24.34686539587756
Northern,Wheat flour,0.4109840681564951
Northern,Yam,0.5735519315474565
Northern,Young fern,0.3178574103797698
Northern Bahr el Ghazal,"Beans (fava, dry)",1.2027034974943767
Northern Bahr el Ghazal,Beans (red),1.107474203549759
Northern Bahr el Ghazal,Cabbage,0.5092063660132361
Northern Bahr el Ghazal,Cassava,3.341162472353995
Northern Bahr el Ghazal,Cassava (dry),1.9104884192268738
Northern Bahr el Ghazal,Cassava leaves,0.34773493257556587
Northern Bahr el Ghazal,Chicken,6.891543497198015
Northern Bahr el Ghazal,Cowpeas,1.7281858449385026
Northern Bahr el Ghazal,Exchange rate (unofficial),0.6111607418877628
Northern Bahr el Ghazal,Fish (dry),2.11966272150589
Northern Bahr el Ghazal,Fish (fresh),0.641192415960852
Northern Bahr el Ghazal,Fuel (diesel),1.1029320347458642
Northern Bahr el Ghazal,"Fuel (diesel, parallel market)",0.7881910391052124
Northern Bahr el Ghazal,Fuel (petrol-gasoline),1.3293524367060423
Northern Bahr el Ghazal,"Fuel (petrol-gasoline, parallel market)",0.8774565891086472
Northern Bahr el Ghazal,Groundnuts (shelled),1.670866012951772
Northern Bahr el Ghazal,Groundnuts (unshelled),1.1131945053351207
Northern Bahr el Ghazal,Livestock (cattle),197.29264716570944
Northern Bahr el Ghazal,"Livestock (goat, medium-sized male)",28.786241641678842
Northern Bahr el Ghazal,"Livestock (sheep, medium-sized male)",25.843794325188323
Northern Bahr el Ghazal,Maize (food aid),1.1225832035000738
Northern Bahr el Ghazal,Maize (white),19.2267052416622
Northern Bahr el Ghazal,Maize meal,15.58091752721459
Northern Bahr el Ghazal,Meat (beef),2.1719182204046126
Northern Bahr el Ghazal,Milk (fresh),0.9168194850635247
Northern Bahr el Ghazal,Millet (white),3.0872177742513105
Northern Bahr el Ghazal,Milling cost (maize),0.21363891284498038
Northern Bahr el Ghazal,Milling cost (sorghum),0.17101689299500294
Northern Bahr el Ghazal,Oil (vegetable),1.4535930696758597
Northern Bahr el Ghazal,Okra (dry),0.8748933932736516
Northern Bahr el Ghazal,Onions,0.895049636360354
Northern Bahr el Ghazal,Potatoes (Irish),2.036151660092559
Northern Bahr el Ghazal,Pumpkin leaves,0.37838944412941994
Northern Bahr el Ghazal,Rice,0.8089968693012298
Northern Bahr el Ghazal,Salt,0.5628536941795762
Northern Bahr el Ghazal,Sesame,2.023051239849419
Northern Bahr el Ghazal,Sorghum (brown),18.808133234325002
Northern Bahr el Ghazal,Sorghum (food aid),1.4427785817104066
Northern Bahr el Ghazal,Sorghum (local),8.39217175068754
Northern Bahr el Ghazal,"Sorghum (red, local)",21.320438910550926
Northern Bahr el Ghazal,"Sorghum (white, imported)",18.055414494767618
Northern Bahr el Ghazal,Sorghum flour,0.709177804146983
Northern Bahr el Ghazal,"Sugar (brown, imported)",0.5920032672292682
Northern Bahr el Ghazal,Sukuma wiki,0.33233000515035105
Northern Bahr el Ghazal,Tomatoes,0.8807149324671015
Northern Bahr el Ghazal,"Wage (non-qualified labour, agricultural)",4.20165743534027
Northern Bahr el Ghazal,"Wage (non-qualified labour, non-agricultural)",3.2025997591776787
Northern Bahr el Ghazal,Wheat flour,17.971932143611756
Northern Province,Apples (red),0.6731283340557902
Northern Province,Avocados,0.08039651750490241
Northern Province,Bananas,0.1127268774205141
Northern Province,Beans,0.06811566332161485
Northern Province,Beans (dry),0.09970935581422137
Northern Province,Beans (fresh),0.14360594230973406
Northern Province,"Beans (green, fresh)",0.21257261825561388
Northern Province,Cabbage,0.06485164362038223
Northern Province,Carrots,0.1756864489673001
Northern Province,Cassava,0.09097015874395327
Northern Province,Cassava flour,0.09539482364275634
Northern Province,Cassava leaves,0.17151533331105787
Northern Province,Cauliflower,0.20665335895176137
Northern Province,Charcoal,1.5044825371161215
Northern Province,Chili (red),0.6427653980569871
Northern Province,Cucumbers (greenhouse),0.2056928386202328
Northern Province,Eggplants,0.12249227951927709
Northern Province,Eggs,0.03441957859005752
Northern Province,Fish (dry),0.20170838339004268
Northern Province,Garlic,0.876148213739846
Northern Province,Groundnuts (shelled),0.15702225107603807
Northern Province,Guava,0.15686015535126974
Northern Province,Livestock (Goat),3.9437023877757644
Northern Province,Livestock (Sheep),4.534042801942041
Northern Province,Livestock (cattle),42.24643821442437
Northern Province,Livestock (hen),0.8207576049437787
Northern Province,Livestock (pig),37.460478838395325
Northern Province,Maize,0.08942101729463672
Northern Province,Maize flour,0.11652119207092275
Northern Province,Maize flour (imported),0.8315603595524184
Northern Province,Mangoes,0.28261386481511974
Northern Province,Meat (beef),0.23481771791322012
Northern Province,Meat (goat),3.6570660842040588
Northern Province,Meat (mutton),0.2026042185833136
Northern Province,Meat (pork),0.4130641498058973
Northern Province,Milk,0.10229557335661309
Northern Province,Oil,0.2734119049482703
Northern Province,Oil (palm),0.30939194660394226
Northern Province,Onions (red),0.23298828336541827
